song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,artist_name,album_names,playlist
Rear View,61,178584,0.389,0.568,0.584,0.00729,2,0.114,-8.711,1,0.0654,93.888,4,0.401,Prince Woods,Rear View,Sad Beats
Reasons - Acoustic,13,184840,0.814,0.446,0.388,0,4,0.119,-6.201,1,0.0405,175.154,4,0.581,Jillian Jacqueline,Reasons (Acoustic),Acoustic Hits
Rebel Heart,17,238924,0.00132,0.392,0.884,6.79E-05,0,0.35,-3.374,1,0.0385,169.123,4,0.508,The Shelters,Rebel Heart,It's ALT Good!
Rebel Rouser,52,153533,0.789,0.388,0.434,0.954,7,0.728,-11.997,1,0.0354,206.313,4,0.873,Duane Eddy,The Best Of Duane Eddy,Country's Greatest Hits_  The '50s
Rebel Without A Pause,7,302666,0.0117,0.787,0.686,0,7,0.697,-13.943,1,0.333,99.794,4,0.658,Public Enemy,It Takes A Nation Of Millions To Hold Us Back,I Love My '80s Hip-Hop
Rebel Yell,25,288533,0.000732,0.536,0.869,0.000374,4,0.337,-4.91,0,0.0597,166.383,4,0.493,Billy Idol,Rebel Yell,80s Rock Anthems
Rebel Yell,59,210221,0.18,0.657,0.711,0,0,0.138,-4.909,1,0.155,121.983,4,0.311,Klingande,Rebel Yell,Weekend Hangouts
Rebel Yell - Remastered,59,286840,0.000466,0.534,0.694,0.0485,9,0.155,-9.296,0,0.0472,166.791,4,0.45,Billy Idol,Greatest Hits,Energizing Classics
Rebelión,43,378373,0.112,0.559,0.73,0.00267,10,0.263,-8.461,0,0.0639,106.806,4,0.778,Joe Arroyo,32 Cañonazos,50 Latin Classics
Rebellion (Lies),11,310893,0.00787,0.4,0.934,0.513,8,0.338,-5.696,1,0.0344,127.09,4,0.731,Arcade Fire,Funeral,Alternative 00s
Rebirth Of Slick (Cool Like Dat),58,261266,0.0476,0.884,0.334,0.0588,1,0.107,-18.943,0,0.228,98.315,4,0.571,Digable Planets,Reachin' (A New Refutation Of Time And Space),90's Hip-Hop Don't Stop
Rebirth Protocol,45,66701,6.32E-06,0.492,0.992,0.126,7,0.043,-2.891,1,0.117,138.16,4,0.377,Vein,Errorzone,Extreme Metal Workout
Reboot (feat. Chance the Rapper & Joey Purp),62,188208,0.0411,0.824,0.543,2.68E-05,6,0.0908,-7.011,0,0.174,156.943,4,0.299,KAMI,Reboot (feat. Chance the Rapper & Joey Purp),Anti Pop
Reboot (feat. Chance the Rapper & Joey Purp),62,188208,0.0411,0.824,0.543,2.68E-05,6,0.0908,-7.011,0,0.174,156.943,4,0.299,KAMI,Reboot (feat. Chance the Rapper & Joey Purp),Most Necessary
Reborn,55,153333,0.671,0.572,0.614,0.757,5,0.539,-6.202,0,0.0497,144.09,4,0.485,SwuM,Swum,Chill Instrumental Beats
Reborn,79,324674,0.339,0.585,0.597,0.0404,0,0.195,-7.499,1,0.037,100.051,4,0.227,KIDS SEE GHOSTS,KIDS SEE GHOSTS,G.O.O.D. Music
Reborn,79,324674,0.339,0.585,0.597,0.0404,0,0.195,-7.499,1,0.037,100.051,4,0.227,KIDS SEE GHOSTS,KIDS SEE GHOSTS,Mellow Bars
Recargar,27,196383,0.0206,0.83,0.982,0.83,2,0.14,-1.246,1,0.163,140.028,4,0.621,Mistakay,Recargar,Grime Instrumentals
Recess,62,237680,0.0236,0.658,0.93,0,5,0.578,-2.912,0,0.141,104.018,4,0.132,Skrillex,Recess,Spin Class
Recess,36,188645,0.0303,0.762,0.832,0.0215,10,0.0893,-8.139,1,0.0797,103.005,4,0.658,Golden Coast,Golden Coast EP,Workday_ Pop
Recite Remorse,49,278066,0.505,0.228,0.381,0.00441,9,0.106,-6.774,1,0.0307,112.824,4,0.173,Waxahatchee,Out in the Storm,Deep Dark Indie
Reckless,39,226442,0.437,0.471,0.808,0,0,0.364,-3.873,1,0.067,86.359,4,0.506,Valley Of Wolves,Out For Blood,NTC_ Gym Strong
Reckless,50,202353,0.29,0.619,0.805,0,5,0.236,-4.759,1,0.0452,128.039,4,0.354,Gareth Emery,Reckless,Para Entrenar
Reckless,53,202353,0.29,0.619,0.805,0,5,0.236,-4.759,1,0.0452,128.039,4,0.354,Gareth Emery,100 Reasons To Live,Slay The Weights
Reckless Tongue,54,178795,0.00261,0.532,0.892,0.000519,11,0.228,-4.698,0,0.071,85.99,4,0.808,Airways,Reckless Tongue,Rock Your Body
Recognize (feat. T.I. & Big K.R.I.T.),49,182800,0.0357,0.743,0.784,2.69E-05,7,0.117,-3.517,1,0.116,82.498,4,0.35,Bun B,Return of the Trill,Fresh Out The Rapper
Recognize (feat. T.I. & Big K.R.I.T.),44,181850,0.0278,0.715,0.775,6.90E-05,7,0.166,-3.011,1,0.108,164.992,4,0.319,Bun B,Recognize (Feat. T.I. & Big K.R.I.T.),Mind Right
Recollections,52,147716,0.891,0.799,0.0375,0.928,11,0.102,-15.162,1,0.456,78.132,5,0.615,jrd.,Reflections,Lush Lofi
Recordando A Manuel - En Vivo,65,243726,0.553,0.646,0.51,6.13E-06,10,0.0824,-6.45,1,0.0416,118.608,3,0.937,Lenin Ramírez,Recordando A Manuel (En Vivo),La Troca
Recording 15,70,242000,0.956,0.552,0.126,0.0153,11,0.109,-18.014,1,0.0306,92.441,4,0.439,Shannon Lay,Living Water,Your Favorite Coffeehouse
Records,35,207440,0.223,0.714,0.711,0,1,0.0974,-6.985,0,0.214,158.085,4,0.761,Figuero Jones,Records,All Aussie Hip-Hop
Records,35,207440,0.223,0.714,0.711,0,1,0.0974,-6.985,0,0.214,158.085,4,0.761,Figuero Jones,Records,Mellow Styles
Records,61,229649,0.964,0.705,0.144,0.0348,10,0.108,-14.027,1,0.0502,80.965,4,0.559,Kelly McFarling,Water Dog,Your Favorite Coffeehouse
Recover,53,224240,0.00604,0.421,0.631,0,7,0.322,-5.155,1,0.0537,170.045,4,0.18,CHVRCHES,The Bones Of What You Believe (Special Edition),Indie Sunshine
Recovery,57,234904,0.274,0.518,0.545,2.31E-05,10,0.183,-7.893,1,0.0385,75.06,4,0.162,LP,Recovery,Contemporary Blend
Recrd,41,155076,0.534,0.692,0.419,0.0101,7,0.382,-12.613,1,0.338,64.879,4,0.561,EYUKALIPTUS,Recrd,Low-Key
Red,53,233213,0.107,0.422,0.67,0,4,0.11,-5.955,1,0.0292,95.797,4,0.119,Daniel Merriweather,Love & War,Love Ballads
Red Alert,0,261929,0.00142,0.846,0.544,0.861,0,0.104,-7.403,1,0.0693,140.005,4,0.225,Just Geo,Grime Instrumentals: 2004-2012,Grime Instrumentals
Red Bentley (feat. Young Thug),0,207866,0.0301,0.903,0.609,1.61E-05,10,0.179,-7.555,0,0.237,149.991,4,0.268,Future,Future & Juice WRLD Present... WRLD ON DRUGS,Off the Strength
Red Bentley (feat. Young Thug),0,207866,0.0301,0.903,0.609,1.61E-05,10,0.179,-7.555,0,0.237,149.991,4,0.268,Future,Future & Juice WRLD Present... WRLD ON DRUGS,United States Top 50
RED CARPET (Prod. BOYCOLD),54,169242,0.202,0.78,0.741,0,5,0.11,-3.232,0,0.168,130.009,4,0.69,JooHeon (MONSTA X),JOOHEON Mix Tape ‘DWTD',K-Hip-Hop Beats
Red Cold River,7,200907,0.000196,0.3,0.961,3.28E-06,3,0.0603,-3.154,0,0.165,91.676,4,0.186,Breaking Benjamin,Red Cold River,Hard Rock Workout
Red Dress,57,200796,0.0913,0.651,0.794,0,10,0.249,-4.458,1,0.0329,135.974,4,0.792,MAGIC!,Red Dress,Soak Up the Sun
Red Eyes,66,298920,0.00871,0.464,0.815,0.201,10,0.162,-6.371,1,0.0368,161.845,4,0.467,The War On Drugs,Lost In The Dream,Alternative 10s
Red Hot Lights,2,210906,0.00986,0.603,0.865,0.0005,8,0.109,-3.02,0,0.0383,122.984,4,0.546,Moon Taxi,Daybreaker,It's ALT Good!
Red Light (Prod. Newmaze),34,235200,0.644,0.724,0.502,0,3,0.106,-7.85,0,0.196,99.993,4,0.358,Gun,Red Light,K-Hip-Hop Beats
Red Lights,69,262200,0.000629,0.654,0.83,1.13E-06,10,0.121,-4.801,1,0.0366,124.989,4,0.548,Tiësto,A Town Called Paradise,Slay The Weights
Red Lights,16,263890,0.000739,0.653,0.829,1.50E-06,10,0.225,-4.783,1,0.0377,124.989,4,0.545,Tiësto,Red Lights,Spin Class
Red Lips (feat. Sam Bruno) - Skrillex Remix,59,223448,0.000518,0.528,0.983,0.000324,8,0.18,-3.133,1,0.146,144.981,4,0.141,GTA,Red Lips (feat. Sam Bruno) [Skrillex Remix],NTC_ High Intensity Training Tracks
Red Monday,19,238346,0.142,0.614,0.915,1.34E-05,11,0.1,-3.135,1,0.177,163.896,4,0.688,Rex.D,Red Monday,K-Hip-Hop Beats
Red Pill,43,174620,0.644,0.78,0.448,0,6,0.213,-6.978,1,0.0446,144.849,4,0.649,GALLVS,Red Pill,Mellow Styles
Red Red Wine,77,183733,0.00414,0.857,0.468,1.32E-05,1,0.269,-8.53,1,0.0476,89.119,4,0.843,UB40,The Very Best Of,All Out 80s
Red Red Wine,77,183733,0.00414,0.857,0.468,1.32E-05,1,0.269,-8.53,1,0.0476,89.119,4,0.843,UB40,The Very Best Of,Have a Great Day!
Red Tide,53,148365,0.792,0.755,0.338,0.906,10,0.12,-8.574,0,0.246,91.045,4,0.43,xJK.,Red Tide,Lush Lofi
Red Velvet,15,194943,0.0011,0.654,0.901,0.25,9,0.349,-2.066,0,0.0504,140.004,4,0.669,Darq E Freaker,Red Velvet / Butterscotch,Grime Instrumentals
Red Wine,54,239093,0.0596,0.631,0.811,0.00887,5,0.295,-3.749,0,0.027,90.248,4,0.881,Grapetooth,Red Wine,POLLEN
Redbone,84,326933,0.172,0.745,0.356,0.00943,1,0.123,-10.425,1,0.0941,160.033,4,0.607,Childish Gambino,"""Awaken, My Love!""",The GRAMMYs Official Playlist
Redemption,69,333946,0.618,0.635,0.319,1.69E-06,0,0.117,-8.727,1,0.118,118.844,4,0.327,Drake,Views,All The Feels
Redemption Song,71,233560,0.578,0.684,0.248,0,0,0.0643,-10.505,1,0.0435,116.002,4,0.621,Bob Marley & The Wailers,Uprising,70s & 80s Acoustic
Redemption Song,71,233560,0.578,0.684,0.248,0,0,0.0643,-10.505,1,0.0435,116.002,4,0.621,Bob Marley & The Wailers,Uprising,Black History Salute
REDMERCEDES - Remix,46,226160,0.0167,0.813,0.606,0.0135,1,0.194,-6.497,0,0.234,102.042,4,0.454,Aminé,REDMERCEDES (Remix),No Wahala
Redneck Stomp,49,212840,0.000256,0.245,0.861,0.871,2,0.216,-8.728,1,0.0415,91.056,4,0.483,Obituary,Frozen In Time,Extreme Metal Workout
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,A1 Hip-Hop
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Anti Pop
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Crowd Pleasers
REEL IT IN,46,121346,0.0864,0.762,0.397,0,10,0.171,-8.706,0,0.143,128.973,4,0.415,Aminé,ONEPOINTFIVE,Gameday - Golden State Warriors
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Get Turnt
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Global Viral 50
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Hot Rhythmic
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Hype Rhythm
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Most Necessary
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,RapCaviar
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,Rep The Set
REEL IT IN,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,Aminé,ONEPOINTFIVE,United States Viral 50
Reet Petite,57,162093,0.389,0.678,0.683,0,5,0.135,-5.418,1,0.167,85.969,4,0.842,Jackie Wilson,The Ultimate Jackie Wilson,All Out 50s
Reflection,49,210311,0.0711,0.622,0.483,6.15E-06,9,0.0948,-8.959,0,0.209,75.132,4,0.394,Nate Traveller,Alone,Mellow Bars
Reflection,51,253451,0.214,0.879,0.386,0.000103,9,0.217,-12.887,0,0.205,129.971,4,0.248,Aftertheparty,Emulsion,Mellow Bars
Reflex,65,241841,0.134,0.692,0.497,0.000207,1,0.111,-7.252,0,0.108,135.027,4,0.309,SAINt JHN,Collection One,Cloud Rap
Regal,61,168362,0.819,0.33,0.481,0.246,6,0.122,-11.734,1,0.105,79.593,1,0.483,Noname,Room 25,Low-Key
Reggaetón Lento (Bailemos),79,222560,0.4,0.761,0.838,0,4,0.176,-3.073,0,0.0502,93.974,4,0.71,CNCO,Primera Cita,Latin Party Anthems
Reggaeton Latino - Chosen Few Remix,49,290186,0.0215,0.714,0.937,1.88E-06,9,0.0918,-2.618,0,0.257,92.996,4,0.669,Don Omar,N.O.R.E. Y La Familia,Reggaeton Classics
Regiment - 2006 Digital Remaster,34,251373,0.111,0.612,0.754,0.566,0,0.234,-8.894,1,0.0381,95.189,4,0.896,Brian Eno,My Life In The Bush Of Ghosts,The '80s All Lined Up
Regresa a Mi Lado,22,210114,0.416,0.403,0.843,5.90E-05,7,0.282,-2.976,1,0.0435,202.004,4,0.778,Grupo Alamo,Próximo Nivel,New Tejano
Regret - 2015 Remastered Version,57,248973,0.00146,0.506,0.931,0.0227,5,0.27,-5.635,1,0.0305,129.568,4,0.865,New Order,Republic,Alternative 90s
Regulate,76,248866,0.29,0.845,0.51,2.39E-06,11,0.114,-13.064,0,0.224,95.265,4,0.74,Warren G,Regulate… G Funk Era (Special Edition),90's Hip-Hop Don't Stop
Regulate,34,248866,0.306,0.849,0.521,1.65E-06,11,0.115,-12.999,0,0.216,95.262,4,0.763,Warren G,Regulate… G Funk Era (Special Edition),I Love My '90s Hip-Hop
Regulate,76,248866,0.29,0.845,0.51,2.39E-06,11,0.114,-13.064,0,0.224,95.265,4,0.74,Warren G,Regulate… G Funk Era (Special Edition),Ill Lyricist
Rehab,28,294720,0.00321,0.583,0.792,4.92E-05,1,0.315,-5.894,1,0.0533,80.055,4,0.397,Rihanna,Good Girl Gone Bad: Reloaded,Life Sucks
Rehab,38,213760,0.0473,0.434,0.872,1.83E-06,0,0.396,-2.974,1,0.0702,71.515,4,0.732,Amy Winehouse,Back To Black,Songs to Sing in the Shower
Reina Japonesa,51,217173,0.404,0.331,0.579,0.000246,7,0.111,-5.703,1,0.026,102.733,4,0.275,Fernando Milagros,"Por su Atención, Gracias",Pop Chile
Relax,52,236800,0.334,0.676,0.7,1.40E-05,11,0.0462,-13.397,0,0.0391,114.932,4,0.692,Frankie Goes To Hollywood,Welcome To The Pleasuredome,80s Rock Anthems
Relax and Mambo,1,192464,0.902,0.689,0.382,0.672,10,0.0784,-12.164,0,0.0444,123.342,4,0.488,Machito,"Mambos Favoritos de Perez Prado, Machito, Y Tito Puente",Mambo Classics
Release,37,208000,0.788,0.538,0.368,0.000637,0,0.186,-9.006,0,0.109,109.991,4,0.326,Only Girl,Release,Mellow Pop
Relentless,54,203026,0.0752,0.682,0.764,0,2,0.153,-5.946,0,0.0383,95.981,4,0.535,Arkells,Relentless,Mood Booster
Relentless,54,203026,0.0752,0.682,0.764,0,2,0.153,-5.946,0,0.0383,95.981,4,0.535,Arkells,Relentless,Rockin' Vibes
Reload - Vocal Version / Radio Edit,42,221272,0.0766,0.487,0.722,1.18E-06,4,0.061,-4.632,0,0.0522,128.04,4,0.432,Sebastian Ingrosso,Reload (Vocal Version / Radio Edit),Slay The Weights
rely,2,215322,0.00129,0.496,0.835,0.108,0,0.153,-4.551,1,0.0536,132.932,4,0.166,flor,rely,It's ALT Good!
Remedy,70,207213,0.00018,0.546,0.959,0.00144,8,0.0584,-4.664,1,0.082,127.831,4,0.416,Seether,Karma and Effect,00s Rock Anthems
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Cardio
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Certified Gold
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Crowd Pleasers
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Fresh & Chill
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Mood Booster
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Motivation Mix
Remedy,70,194651,0.0321,0.738,0.965,0.0128,0,0.111,-3.154,0,0.0776,123.047,4,0.488,Mike Mago,Remedy,Motivation Mix
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Running & Workout
REMEDY,90,190295,0.269,0.601,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,Alesso,REMEDY,Today's Top Hits
Remember Me,50,181220,0.4,0.526,0.867,0,7,0.269,-4.381,1,0.315,100.979,3,0.924,Wiley,Remember Me,Grime Shutdown
Remember The Name (feat. Styles Of Beyond),54,230493,0.0583,0.688,0.835,2.87E-06,8,0.0795,-4.162,1,0.0911,84.858,4,0.88,Fort Minor,Petrified / Remember The Name,Jock Jams
Remember We Die,56,225263,0.000367,0.497,0.978,0,11,0.389,-4.356,0,0.072,92.022,4,0.69,Gemini Syndrome,Memento Mori,Adrenaline Workout
Remember When,3,209302,2.38E-05,0.433,0.973,1.79E-06,8,0.0813,-4.82,1,0.145,171.955,4,0.298,Bad Wolves,False Flags Volume Two,Hard Rock Workout
Remind Me,71,225173,0.137,0.754,0.869,0,4,0.752,-3.843,1,0.303,93.77,4,0.784,Eminem,Revival,Power Workout
Remind Me,46,245346,0.19,0.857,0.587,0.000497,11,0.231,-7.627,1,0.0826,98.001,4,0.378,Emily King,Remind Me,Soul Coffee
Remind Me to Forget,84,217286,0.193,0.685,0.508,0,0,0.139,-6.4,1,0.0987,99.063,4,0.315,Kygo,Remind Me to Forget,Now Hear This
Remind Me to Forget,84,217286,0.193,0.685,0.508,0,0,0.139,-6.4,1,0.0987,99.063,4,0.315,Kygo,Remind Me to Forget,Wake Up Happy
Reminder - Remix,65,221968,0.149,0.745,0.65,0,0,0.107,-5.992,0,0.227,159.994,4,0.521,The Weeknd,Reminder (Remix),Big 3
Reminisce,50,126340,0.606,0.393,0.266,0.926,9,0.11,-15.228,0,0.0634,75.523,4,0.493,Howiewonder,Escape,Lush Lofi
Reminiscencias,50,134586,0.6,0.793,0.426,0,7,0.204,-8.257,0,0.0506,78.968,3,0.721,Julio Jaramillo,30 Mejores,Abuela's Mix
Remix to Ignition,41,199533,0.504,0.691,0.581,0,1,0.244,-9.671,1,0.037,129.972,4,0.752,The Dartmouth Aires,Impaired,All A Cappella
Remove The Complexities,72,135668,0.987,0.235,0.111,0.949,4,0.122,-21.701,1,0.0323,167.205,5,0.104,Peter Sandberg,Dismantle,Calm Vibes
Renegade,2,337760,0.427,0.62,0.793,0,11,0.221,-3.521,1,0.425,82.539,4,0.801,JAY Z,The Blueprint (Explicit Version),Ill Lyricist
Renegade Music,58,209520,0.000307,0.368,0.869,0.000279,2,0.121,-5.534,1,0.0828,172.202,4,0.403,Papa Roach,Renegade Music,Beast Mode
Renegade Music,58,209520,0.000307,0.368,0.869,0.000279,2,0.121,-5.534,1,0.0828,172.202,4,0.403,Papa Roach,Renegade Music,Hard Rock Workout
Rent,39,164049,0.0211,0.698,0.938,0,7,0.292,-2.438,1,0.0843,98.014,4,0.801,Big Freedia,Rent,Workout Twerkout
Rent I Pay,44,189493,0.283,0.7,0.809,1.22E-05,5,0.11,-6.047,1,0.0323,96.405,4,0.962,Spoon,They Want My Soul,Indie Workout
repercussions,43,207613,0.0349,0.67,0.586,0.000972,7,0.0977,-6.041,1,0.033,101.057,4,0.452,Bea Miller,chapter three: yellow,Wild Cards_ Winter Mix
Replay,72,202520,0.415,0.776,0.809,0,6,0.179,-5.726,0,0.069,100.071,4,0.582,Davai,Replay,Happy Hits!
Replay,68,209186,0.0416,0.688,0.723,0.0002,6,0.302,-6.682,0,0.121,140.023,4,0.618,Zendaya,Zendaya,Pumped Pop
Replay,68,209186,0.0416,0.688,0.723,0.0002,6,0.302,-6.682,0,0.121,140.023,4,0.618,Zendaya,Zendaya,Women of Pop
Represent,44,221440,0.0661,0.831,0.604,0.000433,11,0.136,-6.507,0,0.0619,98.982,4,0.607,Orishas,Antidiotico,Orgullo Afro-Latino
Represent,44,221440,0.0661,0.831,0.604,0.000433,11,0.136,-6.507,0,0.0619,98.982,4,0.607,Orishas,Antidiotico,Represent_ Cuba
Represent - Explicit Album Version,0,252560,0.0297,0.759,0.693,1.24E-05,11,0.128,-9.036,1,0.305,92.771,4,0.698,Nas,Illmatic,Ill Lyricist
RePResentando,39,155318,0.608,0.655,0.817,0,1,0.0463,-4.554,0,0.422,87.643,4,0.917,Pj Sin Suela,RePResentando,Represent_ Puerto Rico
Reptil No Gentil,28,184938,0.0265,0.742,0.675,0.0314,11,0.379,-4.78,0,0.0291,120.016,4,0.776,Playa Gótica,Amigurumi,Made in Chile
Reptilia,44,215586,0.372,0.488,0.672,0.0204,9,0.367,-9.273,1,0.0432,148.28,4,0.604,Andrew Combs,Reptilia,Stay Wild
Reptilian,41,273334,3.88E-05,0.365,0.861,0.823,7,0.0881,-6.052,1,0.0454,143.156,3,0.038,Converge,The Dusk In Us,Extreme Metal Workout
Requiem for a Tower,49,252453,0.396,0.41,0.555,0.932,7,0.0568,-11.696,0,0.0408,78.482,4,0.218,London Music Works,Requiem for a Tower | Dream,Warrior Workout
Rescue,71,215613,0.775,0.306,0.243,0,6,0.11,-7.696,1,0.0279,92.332,4,0.105,Lauren Daigle,Look Up Child,United States Viral 50
Rescue Me,18,172640,0.666,0.677,0.546,1.47E-05,7,0.113,-9.7,1,0.0321,122.732,4,0.956,Fontella Bass,Golden Moments,Body & Soul
Rescue Me,60,217960,0.00825,0.478,0.676,0,11,0.0583,-6.155,0,0.0708,148.039,4,0.416,Thirty Seconds To Mars,Rescue Me,Everyday Favorites
Rescue Me,18,172640,0.666,0.677,0.546,1.47E-05,7,0.113,-9.7,1,0.0321,122.732,4,0.956,Fontella Bass,Golden Moments,Feelin' Good
Rescue Me - Single Version,23,172013,0.678,0.728,0.528,9.62E-06,7,0.118,-9.711,1,0.0356,122.079,4,0.963,Fontella Bass,60's Gold,All Out 60s
Rescue My Heart,48,205614,0.715,0.273,0.252,0.00168,5,0.146,-11.117,0,0.0342,74.586,3,0.0412,Liz Longley,Rescue My Heart,Deep Dark Indie
Residence,19,167888,0.027,0.618,0.448,0.767,9,0.0924,-10.248,0,0.0676,107.181,3,0.074,Westy,Residence,Grime Instrumentals
Resistance,37,206373,0.000547,0.39,0.933,0.00522,7,0.0698,-5.531,1,0.189,193.675,3,0.263,Powerflo,Powerflo,Pumping Iron
Resolution,55,256389,0.0523,0.516,0.566,0.000949,7,0.11,-8.339,1,0.0378,126.819,4,0.175,Matt Corby,Resolution,Autumn Leaves
Respect,74,147600,0.164,0.805,0.558,2.20E-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965,Aretha Franklin,I Never Loved A Man The Way I Love You,All Out 60s
Respect,74,147600,0.164,0.805,0.558,2.20E-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965,Aretha Franklin,I Never Loved A Man The Way I Love You,Happy Days
Respect - Remastered,72,142186,0.0723,0.744,0.612,0.000532,0,0.0692,-6.386,1,0.0333,114.991,4,0.961,Aretha Franklin,"Atlantic 60th: Soul, Sweat And Strut",Feelin' Good
Respect - Remastered,72,142186,0.0723,0.744,0.612,0.000532,0,0.0692,-6.386,1,0.0333,114.991,4,0.961,Aretha Franklin,"Atlantic 60th: Soul, Sweat And Strut",Have a Great Day!
Respiration,56,365333,0.234,0.505,0.745,0,6,0.187,-5.895,0,0.43,178.66,4,0.501,Black Star,Mos Def & Talib Kweli Are Black Star,Gold School
Rest Easy,51,137195,0.844,0.42,0.0881,0.214,4,0.151,-12.717,1,0.293,211.644,3,0.636,Cozy Collective,"Cozy Waves, Vol. 2",Lush Lofi
Restless Love,41,256780,0.809,0.452,0.313,0.000172,10,0.129,-12.936,0,0.0323,146.605,4,0.191,Tommy Ashby,Restless Love,Mellow Pop
Restless Minds,60,129334,0.0368,0.504,0.577,0.866,0,0.0962,-7.774,0,0.305,179.784,4,0.483,Yomoti,Restless Minds,Chill Instrumental Beats
Resurrect Me,47,217644,0.249,0.491,0.621,0,0,0.133,-5.061,0,0.05,161.986,3,0.265,Skrizzly Adams,Resurrect Me,Rockin' Vibes
Retail Therapy,25,221679,0.285,0.665,0.608,0,9,0.15,-7.674,1,0.45,94.957,4,0.505,Koder,Retail Therapy,Alternative Hip Hop
Retreat and Reveille,0,177813,0.00886,0.547,0.554,0.71,11,0.11,-10.999,0,0.0426,141.987,4,0.376,Hans Zimmer,Call of Duty: Modern Warfare 2,Warrior Workout
Retrograde,54,205106,0.0177,0.464,0.832,0,8,0.141,-4.136,1,0.0525,90.102,4,0.71,Striking Matches,Retrograde,Swagger
Retronyms,27,118776,0.0125,0.723,0.401,8.75E-06,2,0.339,-9.584,1,0.212,149.773,4,0.137,Snakefoot,Retronyms,Raw Beats
Return Of The Mack,73,213093,0.00631,0.715,0.833,0,2,0.164,-5.379,1,0.108,95.487,4,0.612,Mark Morrison,Return Of The Mack,90's Hip-Hop Don't Stop
Return Of The Mack,73,213093,0.00631,0.715,0.833,0,2,0.164,-5.379,1,0.108,95.487,4,0.612,Mark Morrison,Return Of The Mack,All Out 90s
Return Of The Mack,73,213093,0.00631,0.715,0.833,0,2,0.164,-5.379,1,0.108,95.487,4,0.612,Mark Morrison,Return Of The Mack,One-Hit Wonders
Reunions Suck,37,167225,1.82E-05,0.449,0.973,0.0581,4,0.374,-3.786,1,0.0837,155.023,4,0.719,We Set Signals,Reunions Suck,Punk Rock Workout
Reunite,20,235720,0.756,0.59,0.476,0.208,1,0.106,-12.784,0,0.0294,68.161,4,0.6,Isbells,Isbells,Autumn Acoustic
"Revelation (From ""Boy Erased"")",48,231214,0.744,0.15,0.173,0.000531,5,0.0685,-15.79,1,0.0298,76.138,5,0.0735,Troye Sivan,"Revelation (From ""Boy Erased"")",New Music Friday
REVELATIONS,22,137454,0.0853,0.839,0.886,3.86E-06,8,0.073,-5.118,1,0.0839,109.979,4,0.037,Deuxronin,REVELATIONS,All Aussie Hip-Hop
Revenge,28,137116,0.055,0.623,0.709,0,6,0.245,-7.514,0,0.102,164.978,4,0.222,Chewiie Clipz,Ptsd,Fresh Finds_ Fire Emoji
